TGs,Potential_TFs,Predicted_TFBS,match_score
TM6SF2,VEZF1,-,5.09633340364509
PEPD,VEZF1,-,4.75491890528687
CD22,VEZF1,-,4.7589197054469
LINC01766,VEZF1,-,4.7589197054469
ARHGAP33,VEZF1,-,4.75291850520685
ARHGAP33,VEZF1,-,4.95916880612807
FBXO17,VEZF1,-,4.75192010768994
TARM1,VEZF1,-,4.75491890528687
KIR2DL3,VEZF1,-,4.75491890528687
MEIS1,VEZF1,-,5.0302541084909
PCBP1-AS1,VEZF1,-,4.76492090568695
RAB11FIP5,VEZF1,-,5.09633340364509
ANKRD23,VEZF1,-,5.75011794509483
C2orf92,VEZF1,-,5.09633340364509
TBR1,VEZF1,-,4.76692130576696
PNKD,VEZF1,-,4.7589197054469
VIL1,VEZF1,-,4.76492090568695
PTPRN,VEZF1,-,4.75491890528687
INPP5D,VEZF1,-,4.75192010768994
KIF1A,VEZF1,-,5.0302541084909
MIR1-1HG,VEZF1,-,5.09633340364509
LINC00649,VEZF1,-,4.95916880612807
ERG,VEZF1,-,5.09633340364509
SLC37A1,VEZF1,-,5.0302541084909
POFUT2,VEZF1,-,4.76492090568695
CDC45,VEZF1,-,4.75291850520685
MED15,VEZF1,-,4.7589197054469
PPIL2,VEZF1,-,4.75491890528687
MYH9,VEZF1,-,4.75491890528687
SBF1,VEZF1,-,4.76692130576696
RABL2B,VEZF1,-,5.09633340364509
METTL6,VEZF1,-,4.75192010768994
FBXL2,VEZF1,-,4.77995374805838
P4HTM,VEZF1,-,4.75491890528687
NISCH,VEZF1,-,4.75491890528687
ACOX2,VEZF1,-,4.75491890528687
LINC02004,VEZF1,-,5.09633340364509
LINC00885,VEZF1,-,4.7589197054469
HTRA3,VEZF1,-,4.75491890528687
SCARB2,VEZF1,-,4.76492090568695
FAM149A,VEZF1,-,4.76092010552691
TRIP13,VEZF1,-,5.0302541084909
LIFR-AS1,VEZF1,-,4.76092010552691
DIAPH1,VEZF1,-,4.76692130576696
CCNJL,VEZF1,-,5.75011794509483
LINC00240,VEZF1,-,4.7589197054469
DDR1,VEZF1,-,4.75491890528687
C2,VEZF1,-,4.76692130576696
NOTCH4,VEZF1,-,4.95916880612807
BRD2,VEZF1,-,4.75491890528687
RUNX2,VEZF1,-,4.7589197054469
RCAN2,VEZF1,-,5.0302541084909
PLAGL1,VEZF1,-,4.76692130576696
TMEM184A,VEZF1,-,4.75291850520685
CCZ1B,VEZF1,-,5.09633340364509
DTX2,VEZF1,-,4.75192010768994
GNG11,VEZF1,-,4.95916880612807
AGAP3,VEZF1,-,5.09633340364509
FAM66E,VEZF1,-,4.75491890528687
PNMA2,VEZF1,-,4.75192010768994
PTK2B,VEZF1,-,4.76492090568695
ZFHX4,VEZF1,-,4.76492090568695
PVT1,VEZF1,-,4.76692130576696
ST3GAL1,VEZF1,-,4.76492090568695
LY6K,VEZF1,-,4.75491890528687
PARP10,VEZF1,-,4.75192010768994
VLDLR,VEZF1,-,4.76492090568695
STOML2,VEZF1,-,4.76492090568695
CTSL,VEZF1,-,4.75491890528687
FAM225B,VEZF1,-,4.75291850520685
PHYHD1,VEZF1,-,4.75491890528687
FNBP1,VEZF1,-,4.76692130576696
NUP214,VEZF1,-,4.95916880612807
ASB9,VEZF1,-,4.75491890528687
CCDC22,VEZF1,-,4.7589197054469
EDA2R,VEZF1,-,5.09633340364509
OPHN1,VEZF1,-,4.75192010768994
NLGN3,VEZF1,-,5.09633340364509
DACH2,VEZF1,-,5.09633340364509
PNCK,VEZF1,-,5.0302541084909
L1CAM,VEZF1,-,5.09633340364509
ANKRD65,VEZF1,-,5.75011794509483
TNFRSF25,VEZF1,-,4.75491890528687
DNAJC11,VEZF1,-,5.0302541084909
PADI2,VEZF1,-,4.75491890528687
NBL1,VEZF1,-,4.75491890528687
SYTL1,VEZF1,-,4.75291850520685
ARTN,VEZF1,-,4.75491890528687
PLPPR5,VEZF1,-,4.95916880612807
LINC01138,VEZF1,-,4.76492090568695
TMEM79,VEZF1,-,4.7589197054469
LEMD1,VEZF1,-,4.95916880612807
HHAT,VEZF1,-,4.75491890528687
MARK1,VEZF1,-,4.76092010552691
RGS7,VEZF1,-,5.09633340364509
LINC02639,VEZF1,-,4.95916880612807
FRMD4A,VEZF1,-,4.76492090568695
SVIL,VEZF1,-,4.75491890528687
KCNMA1,VEZF1,-,4.76492090568695
ANXA11,VEZF1,-,4.75192010768994
VWA2,VEZF1,-,4.76092010552691
OSBPL5,VEZF1,-,4.95916880612807
UEVLD,VEZF1,-,4.76492090568695
WT1-AS,VEZF1,-,5.09633340364509
DDB2,VEZF1,-,5.09633340364509
MYRF,VEZF1,-,4.75291850520685
TMPRSS4,VEZF1,-,4.76692130576696
LTBR,VEZF1,-,4.75491890528687
PTHLH,VEZF1,-,4.76092010552691
ETFBKMT,VEZF1,-,4.75491890528687
WSCD2,VEZF1,-,4.75192010768994
HRK,VEZF1,-,5.75011794509483
OGFOD2,VEZF1,-,5.09633340364509
NCOR2,VEZF1,-,4.75491890528687
GALNT9,VEZF1,-,4.76092010552691
AP1G2,VEZF1,-,4.95916880612807
RNF31,VEZF1,-,4.75491890528687
PRKD1,VEZF1,-,5.09633340364509
PSEN1,VEZF1,-,5.09633340364509
PAPLN,VEZF1,-,4.7589197054469
SERPINA1,VEZF1,-,4.75292130913167
GSC,VEZF1,-,4.76492090568695
MEIS2,VEZF1,-,4.76492090568695
ONECUT1,VEZF1,-,4.76692130576696
MAN2C1,VEZF1,-,4.75491890528687
ANPEP,VEZF1,-,4.75291850520685
PDIA2,VEZF1,-,4.76092010552691
UBE2I,VEZF1,-,5.09633340364509
CCDC154,VEZF1,-,4.76692130576696
GSG1L,VEZF1,-,4.75491890528687
ATXN2L,VEZF1,-,5.0302541084909
DOC2A,VEZF1,-,4.95916880612807
MYLK3,VEZF1,-,5.0302541084909
KIFC3,VEZF1,-,5.0302541084909
CARMIL2,VEZF1,-,4.75491890528687
HAS3,VEZF1,-,5.09633340364509
SLC13A5,VEZF1,-,5.75011794509483
BCL6B,VEZF1,-,4.76692130576696
DVL2,VEZF1,-,5.09633340364509
TMEM102,VEZF1,-,5.09633340364509
KCNJ12,VEZF1,-,4.75491890528687
VTN,VEZF1,-,4.75491890528687
PHF12,VEZF1,-,5.09633340364509
MLLT6,VEZF1,-,5.09633340364509
ERBB2,VEZF1,-,5.75011794509483
ERBB2,VEZF1,-,4.7589197054469
CASC3,VEZF1,-,4.75292130913167
KAT2A,VEZF1,-,4.75291850520685
HSPB9,VEZF1,-,4.75291850520685
GRN,VEZF1,-,4.75491890528687
ARHGAP27,VEZF1,-,4.7589197054469
B4GALNT2,VEZF1,-,4.76092010552691
SPATA20,VEZF1,-,4.95916880612807
WFIKKN2,VEZF1,-,4.75491890528687
CD79B,VEZF1,-,4.75491890528687
SLC16A5,VEZF1,-,4.75291850520685
WBP2,VEZF1,-,5.09633340364509
ENDOV,VEZF1,-,4.76692130576696
SLC38A10,VEZF1,-,4.76492090568695
CCDC57,VEZF1,-,4.75491890528687
ZBTB7C,VEZF1,-,4.75491890528687
POLRMT,VEZF1,-,4.76692130576696
POLRMT,VEZF1,-,4.75291850520685
MAP2K2,VEZF1,-,5.09633340364509
CRB3,VEZF1,-,5.75011794509483
MAN2B1,VEZF1,-,4.76092010552691
RFX1,VEZF1,-,4.76692130576696
PGLYRP2,VEZF1,-,4.75192010768994
NWD1,VEZF1,-,5.09633340364509
RFXANK,VEZF1,-,4.75292130913167
NPHS1,VEZF1,-,5.75011794509483
LIN7B,VEZF1,-,4.75491890528687
HRC,VEZF1,-,4.76492090568695
ALKAL2,VEZF1,-,5.75011794509483
SNTG2,VEZF1,-,4.75491890528687
EPCAM-DT,VEZF1,-,4.75291850520685
CCDC85A,VEZF1,-,4.7589197054469
ARHGAP25,VEZF1,-,4.75291850520685
RAB11FIP5,VEZF1,-,5.09633340364509
ANKRD23,VEZF1,-,5.09633340364509
FHL2,VEZF1,-,4.75491890528687
PAX8-AS1,VEZF1,-,4.7589197054469
SMPD4,VEZF1,-,5.0302541084909
TNS1,VEZF1,-,4.76492090568695
TMBIM1,VEZF1,-,4.76492090568695
INPP5D,VEZF1,-,4.7589197054469
KIF1A,VEZF1,-,5.75011794509483
MIR1-1HG,VEZF1,-,5.0302541084909
SLC37A1,VEZF1,-,4.7589197054469
MED15,VEZF1,-,4.76692130576696
PPIL2,VEZF1,-,4.7589197054469
CABIN1,VEZF1,-,5.75011794509483
SULT4A1,VEZF1,-,5.09633340364509
HDAC10,VEZF1,-,4.95916880612807
HDAC11,VEZF1,-,4.95916880612807
EFHB,VEZF1,-,4.76492090568695
STAC,VEZF1,-,4.75491890528687
AMT,VEZF1,-,4.75491890528687
GNAT1,VEZF1,-,4.76692130576696
NISCH,VEZF1,-,4.75491890528687
ABTB1,VEZF1,-,4.75291850520685
LINC02004,VEZF1,-,4.7589197054469
DZIP1L,VEZF1,-,4.76692130576696
MECOM,VEZF1,-,4.95916880612807
CLCN2,VEZF1,-,4.95916880612807
CLCN2,VEZF1,-,4.76092010552691
GAK,VEZF1,-,4.75491890528687
CTBP1-AS,VEZF1,-,4.75491890528687
MGAT4D,VEZF1,-,4.75491890528687
HAND2-AS1,VEZF1,-,5.75011794509483
FAM149A,VEZF1,-,5.0302541084909
ANKDD1B,VEZF1,-,5.09633340364509
P4HA2,VEZF1,-,4.75292130913167
LINC01843,VEZF1,-,5.75011794509483
NRG2,VEZF1,-,4.75192010768994
DIAPH1,VEZF1,-,4.7589197054469
F13A1,VEZF1,-,4.76692130576696
LINC00240,VEZF1,-,4.95916880612807
DDR1,VEZF1,-,4.75491890528687
NOTCH4,VEZF1,-,4.76492090568695
BRD2,VEZF1,-,4.75491890528687
PTK7,VEZF1,-,4.95916880612807
CAPN11,VEZF1,-,4.75491890528687
PRDM1,VEZF1,-,4.7589197054469
HDAC2-AS2,VEZF1,-,5.75011794509483
ZFAND2A,VEZF1,-,4.76492090568695
TMEM184A,VEZF1,-,4.75192010768994
RAC1,VEZF1,-,4.75192010768994
CCZ1B,VEZF1,-,4.75491890528687
ICA1,VEZF1,-,4.95916880612807
GRB10,VEZF1,-,4.75192010768994
RHBDD2,VEZF1,-,4.77995374805838
COPS6,VEZF1,-,4.76492090568695
PRKAR2B,VEZF1,-,5.0302541084909
RARRES2,VEZF1,-,4.75192010768994
AGAP3,VEZF1,-,4.75491890528687
SMARCD3,VEZF1,-,4.75291850520685
NCAPG2,VEZF1,-,4.75491890528687
XKR5,VEZF1,-,4.76092010552691
EBF2,VEZF1,-,4.95916880612807
PTK2B,VEZF1,-,4.75491890528687
ZHX2,VEZF1,-,4.76692130576696
PVT1,VEZF1,-,4.76492090568695
ST3GAL1,VEZF1,-,4.95916880612807
KHDRBS3,VEZF1,-,4.95916880612807
PGM5P3-AS1,VEZF1,-,4.7589197054469
TJP2,VEZF1,-,4.76692130576696
NAMA,VEZF1,-,5.0302541084909
FAM225B,VEZF1,-,5.09633340364509
AKNA,VEZF1,-,4.76492090568695
LINC01503,VEZF1,-,4.75292130913167
EHMT1,VEZF1,-,4.76092010552691
HUWE1,VEZF1,-,4.95916880612807
TRO,VEZF1,-,4.76492090568695
NLGN3,VEZF1,-,4.95916880612807
TCEAL5,VEZF1,-,4.76492090568695
PAK3,VEZF1,-,4.75491890528687
FGF13,VEZF1,-,4.75192010768994
PNCK,VEZF1,-,4.76092010552691
GDI1,VEZF1,-,4.76492090568695
SVIL,XBP1,-,7.83999301679579
ETV6,XBP1,-,7.60068168988316
LINC00598,XBP1,-,8.14898133848511
WBP2,XBP1,-,7.64825231078331
PTPN2,XBP1,-,7.31647639132431
PCBP1-AS1,XBP1,-,7.78488991197564
ABCB6,XBP1,-,7.49954484565207
DZIP1L,XBP1,-,7.33158549155401
EDA2R,XBP1,-,7.31955508493529
GPR157,XBP1,-,7.36601835728707
KLRK1,XBP1,-,7.46644243202193
ZBTB7C,XBP1,-,7.68190540515057
NUB1,XBP1,-,8.36783301683496
ANKRD65,ZBTB14,-,6.34121993051585
HRK,ZBTB14,-,5.70113021680813
CHRNA7,ZBTB14,-,6.24776815163376
CNEP1R1,ZBTB14,-,6.1406834073618
TTYH2,ZBTB14,-,6.48194731518536
ENDOV,ZBTB14,-,6.1406834073618
HDAC4,ZBTB14,-,5.70113021680813
BLCAP,ZBTB14,-,6.24029200932319
HTRA3,ZBTB14,-,6.26074145740798
RUFY3,ZBTB14,-,6.19125731122741
RCAN2,ZBTB14,-,6.26074145740798
CCZ1B,ZBTB14,-,6.13474647082106
NLGN3,ZBTB14,-,5.75588196490611
PNCK,ZBTB14,-,6.13474647082106
MMP23B,ZBTB14,-,6.24139144201592
NTNG1,ZBTB14,-,6.420598970931
LINC01138,ZBTB14,-,6.23457495932099
LEMD1,ZBTB14,-,6.30010114780773
VWA2,ZBTB14,-,6.48194731518536
GAS2,ZBTB14,-,6.26074145740798
LINC00598,ZBTB14,-,6.23457495932099
GSC,ZBTB14,-,5.81723030916047
GRIN2A,ZBTB14,-,6.48194731518536
COX4I1,ZBTB14,-,6.1406834073618
ZBTB7C,ZBTB14,-,6.23457495932099
PLPP2,ZBTB14,-,5.81723030916047
MOV10L1,ZBTB14,-,6.1406834073618
CTBP1-AS,ZBTB14,-,6.30010114780773
HTRA3,ZBTB14,-,6.13474647082106
LINC01844,ZBTB14,-,6.24029200932319
FOXP2,ZBTB14,-,6.21236641892783
LHX6,ZBTB14,-,5.81723030916047
PNCK,ZBTB14,-,6.1406834073618
GPR157,ZBTB18,-,7.82164029599622
FRMD4A,ZBTB18,-,7.6851705244922
XPNPEP1,ZBTB18,-,7.45797520898868
CCDC9B,ZBTB18,-,7.79950957302679
ANPEP,ZBTB18,-,7.43363418601626
SRSF1,ZBTB18,-,7.6367581381422
RFX1,ZBTB18,-,7.5452579360188
LINC01766,ZBTB18,-,7.98517162541052
LILRB1,ZBTB18,-,7.63679891385044
CYTOR,ZBTB18,-,8.09700293050084
MED15,ZBTB18,-,7.65186661411524
MED15,ZBTB18,-,7.70097148013938
CHKB,ZBTB18,-,7.86474678605976
CEP63,ZBTB18,-,7.90807499598806
CAPN11,ZBTB18,-,7.73189671164378
RHBDD2,ZBTB18,-,7.60268878116144
PPIH,ZBTB18,-,8.07865370267576
IL19,ZBTB18,-,7.73307954802754
LTBR,ZBTB18,-,7.57593526989045
TMEM102,ZBTB18,-,7.42369162965502
PEPD,ZBTB18,-,8.25235173375152
SPINT2,ZBTB18,-,7.60198810425358
PIH1D1,ZBTB18,-,7.97534866758536
SLCO4A1,ZBTB18,-,7.91577228321024
MED15,ZBTB18,-,7.52683040386631
MYOM2,ZBTB18,-,7.63877777416104
TJP2,ZBTB18,-,7.52677046508794
POMT1,ZBTB18,-,7.97413761196633
MMP23B,ZBTB26,-,5.67489863619609
DNAJC11,ZBTB26,-,5.67182700577467
DMAP1,ZBTB26,-,6.04533726502027
RAB25,ZBTB26,-,6.69283695785723
LRRC71,ZBTB26,-,5.72650202727608
CD1E,ZBTB26,-,5.73448826637179
CFH,ZBTB26,-,6.08158250399312
C4BPA,ZBTB26,-,6.04226563459885
SDCCAG8,ZBTB26,-,6.05025187369456
FAM107B,ZBTB26,-,5.73141663595036
ANXA11,ZBTB26,-,6.07605356923455
XPNPEP1,ZBTB26,-,6.07728222140312
SLC1A2,ZBTB26,-,6.44894950239587
ST8SIA1,ZBTB26,-,6.08158250399312
PTHLH,ZBTB26,-,5.77994839660892
PTPRB,ZBTB26,-,5.67182700577467
MAP1LC3B2,ZBTB26,-,5.70807224474751
CLN5,ZBTB26,-,5.72650202727608
PRKD1,ZBTB26,-,5.77994839660892
DDHD1,ZBTB26,-,6.08158250399312
ATP10A,ZBTB26,-,6.1331858950731
ONECUT1,ZBTB26,-,6.44894950239587
MYLK3,ZBTB26,-,5.76581889667035
LYRM9,ZBTB26,-,5.65646885366753
MYO1D,ZBTB26,-,5.71421550559037
RAB5C,ZBTB26,-,6.02629315640742
HGS,ZBTB26,-,6.69283695785723
CHAF1A,ZBTB26,-,5.93291559159602
PNPLA6,ZBTB26,-,6.08834009092026
BORCS8,ZBTB26,-,6.69283695785723
NPHS1,ZBTB26,-,5.72220174468608
LILRB1,ZBTB26,-,6.08158250399312
PTPRN,ZBTB26,-,5.70807224474751
HDAC4,ZBTB26,-,6.03243641725028
SPTLC3,ZBTB26,-,6.02383585207028
RIPOR3,ZBTB26,-,5.77994839660892
MOV10L1,ZBTB26,-,5.67059835360609
NISCH,ZBTB26,-,6.08834009092026
NT5DC2,ZBTB26,-,6.03243641725028
ARHGEF3,ZBTB26,-,5.7381742228775
IFT122,ZBTB26,-,5.71421550559037
ETV5,ZBTB26,-,6.02383585207028
LINC00885,ZBTB26,-,5.65646885366753
LAP3,ZBTB26,-,5.72711635336036
PRKG2,ZBTB26,-,6.04533726502027
ETNPPL,ZBTB26,-,5.72650202727608
P4HA2,ZBTB26,-,5.72343039685465
IK,ZBTB26,-,6.1331858950731
F13A1,ZBTB26,-,5.67981324487038
ELOVL2-AS1,ZBTB26,-,6.08158250399312
CAPN11,ZBTB26,-,6.02567883032314
PRDM1,ZBTB26,-,5.7381742228775
ICA1,ZBTB26,-,6.02383585207028
SRRM3,ZBTB26,-,6.05025187369456
EBF2,ZBTB26,-,6.08158250399312
ENPP2,ZBTB26,-,5.77994839660892
FAM83A,ZBTB26,-,6.04718024327313
GLDC,ZBTB26,-,6.04533726502027
PHF24,ZBTB26,-,5.70807224474751
AKNA,ZBTB26,-,5.65646885366753
PHYHD1,ZBTB26,-,5.73141663595036
FNBP1,ZBTB26,-,6.08834009092026
KCNT1,ZBTB26,-,6.44894950239587
L1CAM,ZBTB26,-,6.54847032805013
IRAK1,ZBTB26,-,6.64123356677725
PPT1,ZBTB26,-,5.83462341811033
PLPPR5,ZBTB26,-,5.77749109227178
CD1E,ZBTB26,-,6.02567883032314
IL19,ZBTB26,-,5.67551296228038
TARBP1,ZBTB26,-,5.988819265266
ADD3,ZBTB26,-,6.54847032805013
SSH3,ZBTB26,-,5.67489863619609
ATM,ZBTB26,-,6.3967317852316
GPRC5D-AS1,ZBTB26,-,6.09571200393169
HOTAIR,ZBTB26,-,5.7086865708318
CDKL1,ZBTB26,-,6.69283695785723
FBLN5,ZBTB26,-,6.08096817790883
ATP10A,ZBTB26,-,5.68657083179752
CLUAP1,ZBTB26,-,6.3967317852316
CARHSP1,ZBTB26,-,5.72650202727608
TMEM102,ZBTB26,-,6.02383585207028
ERBB2,ZBTB26,-,6.02383585207028
CYBC1,ZBTB26,-,6.04533726502027
NWD1,ZBTB26,-,5.65646885366753
PIK3R2,ZBTB26,-,6.04226563459885
OTOF,ZBTB26,-,7.00860056518
RAB11FIP5,ZBTB26,-,5.67182700577467
DOCK10,ZBTB26,-,6.09325469959454
SP140,ZBTB26,-,6.08158250399312
RBM39,ZBTB26,-,6.69283695785723
LINC00649,ZBTB26,-,5.77257648359749
GASK1A,ZBTB26,-,5.67182700577467
GRM2,ZBTB26,-,5.93660154810173
ALAS1,ZBTB26,-,5.71421550559037
LINC00885,ZBTB26,-,5.78302002703035
ADD1,ZBTB26,-,5.67797026661752
RUFY3,ZBTB26,-,5.62145226686325
SEPTIN11,ZBTB26,-,6.03796535200885
NME5,ZBTB26,-,6.1503870254331
IK,ZBTB26,-,5.65646885366753
DIAPH1,ZBTB26,-,6.05393783020027
JAZF1,ZBTB26,-,6.05025187369456
SRRM3,ZBTB26,-,5.73448826637179
GNG11,ZBTB26,-,5.77994839660892
CLU,ZBTB26,-,6.05025187369456
ROR2,ZBTB26,-,6.64123356677725
ALDOB,ZBTB26,-,6.69283695785723
FAM225B,ZBTB26,-,5.7381742228775
BARHL1,ZBTB26,-,6.03796535200885
ADAMTS13,ZBTB26,-,5.65646885366753
TRO,ZBTB26,-,5.70807224474751
EDA2R,ZBTB26,-,5.988819265266
IRAK1,ZBTB26,-,5.65646885366753
SLC13A5,ZBTB33,-,7.07849249079059
SPINT2,ZBTB33,-,6.82629640124681
GINS2,ZBTB33,-,6.87730235194106
MAU2,ZBTB33,-,7.12383111362992
SBF1,ZBTB33,-,6.89713799943327
BVES-AS1,ZBTB33,-,7.02606970813262
MEGF6,ZBTB6,-,6.84567734985187
PADI2,ZBTB6,-,6.62213843253434
P3H1,ZBTB6,-,6.24418709040309
CSDE1,ZBTB6,-,6.2845856899183
SVIL,ZBTB6,-,6.3985995152168
SHTN1,ZBTB6,-,6.320944429482
MRGPRF-AS1,ZBTB6,-,6.50318700062842
TMPRSS4,ZBTB6,-,6.2356584971721
CD9,ZBTB6,-,7.19624741897836
TMEM116,ZBTB6,-,6.94712272196786
MYCBP2-AS1,ZBTB6,-,6.23520962384415
PAPLN,ZBTB6,-,6.34787682915881
PDIA2,ZBTB6,-,6.56917137983661
IL4R,ZBTB6,-,6.23520962384415
IL4R,ZBTB6,-,6.27650597001526
CNEP1R1,ZBTB6,-,6.56917137983661
ZC3H18,ZBTB6,-,6.31106921626717
MLLT6,ZBTB6,-,6.75635155759045
CSF3,ZBTB6,-,6.2356584971721
AKAP1,ZBTB6,-,6.23655624382799
SLC16A5,ZBTB6,-,7.46242930245085
TGIF1,ZBTB6,-,6.40039500852859
POLRMT,ZBTB6,-,6.42777628153335
FZR1,ZBTB6,-,6.23655624382799
NWD1,ZBTB6,-,6.56917137983661
LHB,ZBTB6,-,6.42777628153335
LINC01114,ZBTB6,-,6.75724930424634
DPM1,ZBTB6,-,6.53011940030523
LINC01668,ZBTB6,-,6.84567734985187
PPIL2,ZBTB6,-,6.94712272196786
CMTM7,ZBTB6,-,6.22892539725289
NBEAL2,ZBTB6,-,6.3142113295628
LINC01844,ZBTB6,-,6.7482718376874
MGAT4B,ZBTB6,-,7.46242930245085
RNF8,ZBTB6,-,7.71559385941287
GNG11,ZBTB6,-,6.25855103689739
CLU,ZBTB6,-,6.37660472214741
BARX1,ZBTB6,-,6.84567734985187
SRM,ZBTB6,-,6.84567734985187
MDS2,ZBTB6,-,6.84567734985187
NAV1,ZBTB6,-,6.29266540982135
MAPKAPK2,ZBTB6,-,6.23790286381183
SH2D4B,ZBTB6,-,6.75635155759045
MRGPRF-AS1,ZBTB6,-,6.27650597001526
LTBR,ZBTB6,-,7.19624741897836
HOTAIR,ZBTB6,-,6.7635335308376
STAT6,ZBTB6,-,6.79944339707334
HRK,ZBTB6,-,6.20199299757608
PAK6,ZBTB6,-,6.29266540982135
CFDP1,ZBTB6,-,6.55884729329383
COX4I1,ZBTB6,-,6.56917137983661
ABR,ZBTB6,-,6.68767393841458
WSB1,ZBTB6,-,6.56917137983661
FTSJ3,ZBTB6,-,6.7778974773319
HGS,ZBTB6,-,6.79585241044977
DUS1L,ZBTB6,-,6.53011940030523
GIPC1,ZBTB6,-,6.59251279288985
NWD1,ZBTB6,-,6.94308286201634
RFXANK,ZBTB6,-,6.84567734985187
OTOF,ZBTB6,-,6.94308286201634
PCBP1-AS1,ZBTB6,-,6.36672950893258
PTPRN,ZBTB6,-,6.17461172457133
MIR1-1HG,ZBTB6,-,6.76622677080528
SLCO4A1,ZBTB6,-,6.25855103689739
LINC01668,ZBTB6,-,6.7482718376874
MED15,ZBTB6,-,6.2356584971721
TUG1,ZBTB6,-,6.3842355687225
CHKB,ZBTB6,-,7.1055750067331
MFSD1,ZBTB6,-,6.39141754196966
CXXC5,ZBTB6,-,6.94308286201634
C2,ZBTB6,-,6.40398599515217
RCAN2,ZBTB6,-,6.94308286201634
PLAGL1,ZBTB6,-,6.82233593679863
MAGI2-AS3,ZBTB6,-,6.23700511715594
GPAA1,ZBTB6,-,6.42149205494209
ADAMTS13,ZBTB6,-,6.413861208367
NACC2,ZBTB6,-,6.94308286201634
NLGN3,ZBTB6,-,6.28009695663884
PNCK,ZBTB6,-,6.42149205494209
MMP23B,ZBTB7A,-,6.09158709994673
PODN,ZBTB7A,-,6.8116488409895
RIC8A,ZBTB7A,-,6.40145337321914
PTDSS2,ZBTB7A,-,6.28623529893866
HRK,ZBTB7A,-,6.24737395675395
PRKD1,ZBTB7A,-,6.18897949705637
CHRNA7,ZBTB7A,-,6.11173489598273
CIAO3,ZBTB7A,-,6.44031471540384
MYLK3,ZBTB7A,-,6.07874714857463
DVL2,ZBTB7A,-,6.40145337321914
RAI1,ZBTB7A,-,6.1140570148479
LYRM9,ZBTB7A,-,6.12935568031253
PTPRN,ZBTB7A,-,6.13242907292819
ASIC4,ZBTB7A,-,6.93909218811895
RIPOR3,ZBTB7A,-,7.54031608135612
MED15,ZBTB7A,-,6.27974702563892
ABTB1,ZBTB7A,-,6.04637407968966
ETNPPL,ZBTB7A,-,6.14219563168463
SPOCK3,ZBTB7A,-,6.15114261907689
HAND2-AS1,ZBTB7A,-,6.1159010504173
MGAT4B,ZBTB7A,-,6.07936182709776
RHBDD2,ZBTB7A,-,6.06221912606374
PARP10,ZBTB7A,-,6.59685284596156
SH3KBP1,ZBTB7A,-,6.04944747230532
MMP23B,ZBTB7A,-,6.11815487166878
CDK11A,ZBTB7A,-,6.47323416519827
MEGF6,ZBTB7A,-,6.18966247319319
DIXDC1,ZBTB7A,-,6.10108046824844
GPRC5D-AS1,ZBTB7A,-,6.6928109931839
GSC,ZBTB7A,-,6.07683481539155
EWSAT1,ZBTB7A,-,6.08653307653431
KIFC3,ZBTB7A,-,6.29210889371525
ZC3H18,ZBTB7A,-,6.31915474873308
ABR,ZBTB7A,-,7.03505033534128
INPP5K,ZBTB7A,-,6.31287136827439
MBP,ZBTB7A,-,6.22251362537393
SNTG2,ZBTB7A,-,6.59685284596156
SLC23A2,ZBTB7A,-,6.79088636643036
GRM2,ZBTB7A,-,6.46940949883211
ALAS1,ZBTB7A,-,6.08523542187436
NT5DC2,ZBTB7A,-,6.32502834350968
PRKG2,ZBTB7A,-,6.05921403106175
RNF8,ZBTB7A,-,6.08653307653431
NAMA,ZBTB7A,-,6.40145337321914
NLGN3,ZBTB7A,-,7.04153860864101
RNF213,ZBTB7B,-,6.79254228442272
CYBC1,ZBTB7B,-,6.73210952986103
MAP2K2,ZBTB7B,-,6.71529151892661
CCL25,ZBTB7B,-,6.76699130139991
KIF1A,ZBTB7B,-,7.43002584173416
CDC45,ZBTB7B,-,7.16628155582484
CCNJL,ZBTB7B,-,6.92331196977373
CCN2,ZBTB7B,-,6.91239591159185
TPK1,ZBTB7B,-,6.8879465881527
PNCK,ZBTB7B,-,7.43002584173416
LEMD1,ZBTB7B,-,7.00628496908536
DNAJC7,ZBTB7B,-,7.39291158760232
BLCAP,ZBTB7B,-,6.98742417474125
AMT,ZBTB7B,-,6.74295998048996
FAM149A,ZBTB7B,-,7.28389543865489
PRDM1,ZBTB7B,-,7.41422899225315
HDAC2-AS2,ZBTB7B,-,6.84148438831109
AUTS2,ZBTB7B,-,7.29748690974594
GPAA1,ZBTB7B,-,6.74295998048996
ANKRD65,ZEB1,-,4.85266619638546
MMP23B,ZEB1,-,4.85147393416725
CDK11A,ZEB1,-,4.8495861856551
TNFRSF25,ZEB1,-,4.81784220409542
DNAJC11,ZEB1,-,5.80662500372582
SLC2A5,ZEB1,-,4.85266619638546
GPR157,ZEB1,-,4.85957138173256
SRM,ZEB1,-,4.85266619638546
FHAD1,ZEB1,-,4.82519448777435
PADI2,ZEB1,-,4.85147393416725
NBL1,ZEB1,-,4.85957138173256
CRYBG2,ZEB1,-,4.82395254796372
MAP7D1,ZEB1,-,4.81784220409542
P3H1,ZEB1,-,5.80662500372582
NTNG1,ZEB1,-,4.85023199435663
CSDE1,ZEB1,-,5.80662500372582
LINC01138,ZEB1,-,4.85147393416725
PFKFB3,ZEB1,-,4.86091267672804
FRMD4A,ZEB1,-,4.82395254796372
ZWINT,ZEB1,-,4.88595018331032
SLC16A9,ZEB1,-,4.8742759490904
